"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value"
"Population ages 50-54, female","SP.POP.5054.FE","Afghanistan","AFG","1960","134454.000"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","2015","13.547"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","2010","12.554"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","2005","11.698"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","2000","10.862"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","1995","10.116"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","1990","9.436"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","1985","8.682"
"Urban population, male (% of total)","SP.URB.TOTL.MA.ZS","Afghanistan","AFG","1980","7.982"
"Mandatory retirement age, male","SG.AGE.RTRE.MA","Afghanistan","AFG","2023","65.000"
"Men who own land both alone and jointly (% of men): Q4","SG.OWN.LDAJ.MA.Q4.ZS","Afghanistan","AFG","2015","1.700"
"Unemployment with basic education, female (% of female labor force with basic education)","SL.UEM.BASC.FE.ZS","Afghanistan","AFG","2021","10.563"
"Unemployment with basic education, female (% of female labor force with basic education)","SL.UEM.BASC.FE.ZS","Afghanistan","AFG","2020","19.848"
"Unemployment with basic education, female (% of female labor force with basic education)","SL.UEM.BASC.FE.ZS","Afghanistan","AFG","2017","24.023"
"Unemployment with basic education, female (% of female labor force with basic education)","SL.UEM.BASC.FE.ZS","Afghanistan","AFG","2014","14.091"
"Decision maker about major household purchases: mainly husband (% of women age 15-49)","SG.DMK.PRCH.HB.ZS","Afghanistan","AFG","2015","45.800"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2022","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2021","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2020","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2019","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2018","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2017","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2016","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2015","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2014","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2013","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2012","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2011","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2010","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2009","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2008","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2007","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2006","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2005","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2004","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2003","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2002","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2001","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","2000","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1999","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1998","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1997","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1996","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1995","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1994","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1993","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1992","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1991","0.100"
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","Afghanistan","AFG","1990","0.100"
"Made or received a digital payment, female (% age 15+)","g20.t.d.1","Afghanistan","AFG","2021","3.960"
"Made or received a digital payment, female (% age 15+)","g20.t.d.1","Afghanistan","AFG","2017","4.080"
"Made or received a digital payment, female (% age 15+)","g20.t.d.1","Afghanistan","AFG","2014","1.120"
"Main cooking fuel: electricity (% of households)","SG.COK.ELEC.ZS","Afghanistan","AFG","2015","0.200"
"Made or received a digital payment, male (% age 15+)","g20.t.d.2","Afghanistan","AFG","2021","11.940"
"Made or received a digital payment, male (% age 15+)","g20.t.d.2","Afghanistan","AFG","2017","17.490"
"Made or received a digital payment, male (% age 15+)","g20.t.d.2","Afghanistan","AFG","2014","9.790"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2023","92.722"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2022","93.262"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2021","91.597"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2020","92.395"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2019","92.094"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2018","91.986"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2017","92.156"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2016","93.348"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2015","94.583"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2014","95.593"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2013","96.339"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2012","96.919"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2011","97.331"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2010","97.765"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2009","97.987"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2008","98.253"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2007","98.420"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2006","98.527"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2005","98.688"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2004","98.780"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2003","98.886"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2002","98.927"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2001","98.942"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","2000","98.954"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1999","98.966"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1998","98.968"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1997","98.971"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1996","98.975"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1995","98.983"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1994","99.003"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1993","99.032"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1992","99.046"
"Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","Afghanistan","AFG","1991","99.058"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2019","24.800"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2018","22.700"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2017","23.800"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2016","23.300"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2015","22.500"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2014","21.900"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2013","21.600"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2012","21.300"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2011","21.900"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2010","22.100"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2009","22.100"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2008","22.900"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2007","22.700"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2006","22.800"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2005","22.800"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2004","22.800"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2003","22.600"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2002","22.700"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2001","23.000"
"Mortality caused by road traffic injury, male (per 100,000 male population)","SH.STA.TRAF.MA.P5","Afghanistan","AFG","2000","22.300"
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","Afghanistan","AFG","2022","12.597"
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","Afghanistan","AFG","2021","9.460"
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","Afghanistan","AFG","2020","13.007"
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","Afghanistan","AFG","2017","11.777"
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","Afghanistan","AFG","2015","9.792"
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","Afghanistan","AFG","2014","9.698"
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","Afghanistan","AFG","1975","3.000"
"Number of male directors","IC.WEF.LLCD.MA","Afghanistan","AFG","2018","5057.000"
"Number of male directors","IC.WEF.LLCD.MA","Afghanistan","AFG","2017","2677.000"
"Number of male directors","IC.WEF.LLCD.MA","Afghanistan","AFG","2016","2473.000"
"Number of male directors","IC.WEF.LLCD.MA","Afghanistan","AFG","2015","2398.000"
"Number of male directors","IC.WEF.LLCD.MA","Afghanistan","AFG","2014","3414.000"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2018","110.775"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2015","108.475"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2014","112.245"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2013","116.439"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2012","117.040"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2011","112.326"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2010","108.959"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2009","102.547"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2007","92.321"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2005","110.663"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2003","187.763"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","2002","186.333"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1999","31.867"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1993","26.107"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1985","27.978"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1984","24.990"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1982","17.311"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1981","60.728"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1980","48.504"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1978","32.439"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1977","30.847"
"Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","Afghanistan","AFG","1974","32.443"
"Number of under-five deaths, female","SH.DTH.MORT.FE","Afghanistan","AFG","2022","37339.000"
"Number of under-five deaths, female","SH.DTH.MORT.FE","Afghanistan","AFG","2021","38030.000"
"Number of under-five deaths, female","SH.DTH.MORT.FE","Afghanistan","AFG","2020","38465.000"
"Number of under-five deaths, female","SH.DTH.MORT.FE","Afghanistan","AFG","2019","39192.000"
"Number of under-five deaths, female","SH.DTH.MORT.FE","Afghanistan","AFG","2018","39881.000"
"Number of under-five deaths, female","SH.DTH.MORT.FE","Afghanistan","AFG","2017","40607.000"
